WINRATE	NMATCHES	event	PWINRATE	WM_L20	FOUNDED	HWINRATE	HHWINRATE	ID	WINRATE6	DEATH_AVG	DEATH_L25	KILL_AVG	TOP500	LM_G35	LM_AVG	COUNTERS	WINRATE3	WM_G35	WM_AVG	DPC	HWR_AVG
-3	558	win	50	9	-196977176	11	0	4263465864	-2	-4	15	-4	3	-7	73	0.0457	-3	0	-183	-105	5.5
3	-558	lose	50	-9	196977176	-11	0	4263465864	2	4	-15	4	-3	7	-73	-0.0457	3	0	183	105	-5.5
-9	79	win	33	13	3209343	12	-35	4264302170	-4	1	-6	-5	6	-14	-284	0.2452	0	-10	-198	0	-11.5
9	-79	lose	67	-13	-3209343	-12	35	4264302170	4	-1	6	5	-6	14	284	-0.2452	0	10	198	0	11.5
-2	-32	win	71	2	-46396694	-22	-13	4264480787	-2	3	-1	-3	1	-10	31	0.1303	-2	10	98	0	-17.5
2	32	lose	29	-2	46396694	22	13	4264480787	2	-3	1	3	-1	10	-31	-0.1303	2	-10	-98	0	17.5
-3	-32	win	60	2	-46396694	-17	-5	4264671574	-3	4	-2	-3	1	-12	15	0.0817	-3	10	96	0	-11.0
3	32	lose	40	-2	46396694	17	5	4264671574	3	-4	2	3	-1	12	-15	-0.0817	3	-10	-96	0	11.0
2	32	win	36	-2	46396694	7	12	4264740689	3	-4	2	3	-1	10	-20	-0.1504	1	-10	-97	0	9.5
-2	-32	lose	64	2	-46396694	-7	-12	4264740689	-3	4	-2	-3	1	-10	20	0.1504	-1	10	97	0	-9.5
11	79	win	57	-2	-9398704	33	0	4264776893	14	-1	-1	2	-2	14	78	0.1849	11	2	-86	0	16.5
-11	-79	lose	43	2	9398704	-33	0	4264776893	-14	1	1	-2	2	-14	-78	-0.1849	-11	-2	86	0	-16.5
19	-63	win	50	2	14963865	-8	32	4264909162	16	-1	-2	4	2	-18	-223	-0.2978	17	-1	-83	0	12.0
-19	63	lose	50	-2	-14963865	8	-32	4264909162	-16	1	2	-4	-2	18	223	0.2978	-17	1	83	0	-12.0
-8	53	win	50	-5	-18027893	-18	-26	4265205310	-3	0	-1	-3	2	0	63	0.1802	-12	-6	-128	0	-22.0
8	-53	lose	50	5	18027893	18	26	4265205310	3	0	1	3	-2	0	-63	-0.1802	12	6	128	0	22.0
-7	53	win	67	-5	-18027893	-21	15	4265275590	-2	-1	0	-3	2	-2	28	-0.2077	-10	-5	-114	0	-3.0
7	-53	lose	33	5	18027893	21	-15	4265275590	2	1	0	3	-2	2	-28	0.2077	10	5	114	0	3.0
14	43	win	67	-5	-17979587	27	42	4265800337	12	-2	9	3	5	19	147	0.1859	6	4	57	0	34.5
-14	-43	lose	33	5	17979587	-27	-42	4265800337	-12	2	-9	-3	-5	-19	-147	-0.1859	-6	-4	-57	0	-34.5
15	43	win	75	-5	-17979587	38	51	4265886402	13	-3	11	3	5	21	174	-0.06	9	4	47	0	44.5
-15	-43	lose	25	5	17979587	-38	-51	4265886402	-13	3	-11	-3	-5	-21	-174	0.06	-9	-4	-47	0	-44.5
-1	-41	win	67	-3	-6056985	-6	-8	4266392527	-5	-2	6	5	-6	-21	-68	-0.2469	23	7	-4	0	-7.0
1	41	lose	33	3	6056985	6	8	4266392527	5	2	-6	-5	6	21	68	0.2469	-23	-7	4	0	7.0
-6	17	win	60	5	7193835	-20	-6	4267118926	-1	1	-4	-2	4	-1	132	-0.0147	-4	-5	-65	0	-13.0
6	-17	lose	40	-5	-7193835	20	6	4267118926	1	-1	4	2	-4	1	-132	0.0147	4	5	65	0	13.0
-6	17	win	62	5	7193835	-1	1	4267213412	0	1	-4	-2	4	1	147	0.2366	-1	-6	-69	0	0.0
6	-17	lose	38	-5	-7193835	1	-1	4267213412	0	-1	4	2	-4	-1	-147	-0.2366	1	6	69	0	0.0
5	-17	win	35	-5	-7193835	3	7	4267313339	-3	-1	3	1	-4	-3	-163	0.0942	-2	6	74	0	5.0
-5	17	lose	65	5	7193835	-3	-7	4267313339	3	1	-3	-1	4	3	163	-0.0942	2	-6	-74	0	-5.0
5	-17	win	39	-5	-7193835	20	1	4267399682	-1	-1	4	2	-4	-1	-156	0.3073	1	6	73	0	10.5
-5	17	lose	61	5	7193835	-20	-1	4267399682	1	1	-4	-2	4	1	156	-0.3073	-1	-6	-73	0	-10.5
7	-17	win	42	-5	-7193835	10	6	4267478230	1	-1	5	2	-4	0	-147	0.1266	4	5	71	0	8.0
-7	17	lose	58	5	7193835	-10	-6	4267478230	-1	1	-5	-2	4	0	147	-0.1266	-4	-5	-71	0	-8.0
-9	-449	win	50	3	91275222	1	-22	4267800544	-17	1	-1	-6	0	-29	-321	0.2948	-18	8	-157	0	-10.5
9	449	lose	50	-3	-91275222	-1	22	4267800544	17	-1	1	6	0	29	321	-0.2948	18	-8	157	0	10.5
30	22	win	50	3	5565161	23	46	4267809373	30	-2	0	6	0	-3	-135	0.4882	29	0	-200	0	34.5
-30	-22	lose	50	-3	-5565161	-23	-46	4267809373	-30	2	0	-6	0	3	135	-0.4882	-29	0	200	0	-34.5
7	449	win	33	-2	-91275222	-13	13	4267848596	15	-1	3	5	0	29	322	0.0039	16	-11	111	0	0.0
-7	-449	lose	67	2	91275222	13	-13	4267848596	-15	1	-3	-5	0	-29	-322	-0.0039	-16	11	-111	0	0.0
12	581	win	50	-4	-109057639	4	35	4268293376	17	-7	24	-5	-9	-1	-202	0.2507	24	-3	-343	1065	19.5
-12	-581	lose	50	4	109057639	-4	-35	4268293376	-17	7	-24	5	9	1	202	-0.2507	-24	3	343	-1065	-19.5
7	-411	win	60	1	120741679	18	7	4268337545	19	-1	1	1	0	-15	-72	0.1721	24	4	88	0	12.5
-7	411	lose	40	-1	-120741679	-18	-7	4268337545	-19	1	-1	-1	0	15	72	-0.1721	-24	-4	-88	0	-12.5
7	-411	win	67	1	120741679	16	-4	4268392449	20	-1	2	1	0	-14	-71	-0.2423	26	2	80	0	6.0
-7	411	lose	33	-1	-120741679	-16	4	4268392449	-20	1	-2	-1	0	14	71	0.2423	-26	-2	-80	0	-6.0
-7	17	win	55	5	7193835	-11	-16	4268470017	-2	1	-4	-2	4	1	171	0.1208	-6	-6	-89	0	-13.5
7	-17	lose	45	-5	-7193835	11	16	4268470017	2	-1	4	2	-4	-1	-171	-0.1208	6	6	89	0	13.5
6	-17	win	43	-5	-7193835	12	17	4268546674	1	-1	4	2	-4	-3	-178	0.433	4	6	90	0	14.5
-6	17	lose	57	5	7193835	-12	-17	4268546674	-1	1	-4	-2	4	3	178	-0.433	-4	-6	-90	0	-14.5
-8	17	win	55	5	7193835	-5	-15	4268635521	-3	1	-4	-2	4	2	169	0.2337	-6	-6	-88	0	-10.0
8	-17	lose	45	-5	-7193835	5	15	4268635521	3	-1	4	2	-4	-2	-169	-0.2337	6	6	88	0	10.0
-4	-6	win	50	10	6995509	-20	39	4268679919	-4	-2	3	-6	5	-26	-467	0.2118	0	-20	-754	0	9.5
4	6	lose	50	-10	-6995509	20	-39	4268679919	4	2	-3	6	-5	26	467	-0.2118	0	20	754	0	-9.5
22	8	win	50	5	-2273859	17	28	4269182945	22	-2	2	6	0	19	285	0.1796	22	-32	-76	0	22.5
-22	-8	lose	50	-5	2273859	-17	-28	4269182945	-22	2	-2	-6	0	-19	-285	-0.1796	-22	32	76	0	-22.5
-4	-552	win	50	7	122915766	5	7	4269298109	-3	0	-3	-3	7	-29	-290	0.1152	-6	-3	-274	-30	6.0
4	552	lose	50	-7	-122915766	-5	-7	4269298109	3	0	3	3	-7	29	290	-0.1152	6	3	274	30	-6.0
0	-234	win	20	8	54081272	-2	-12	4269371714	12	1	-3	2	6	6	-45	0.4981	5	-20	-309	-70	-7.0
0	234	lose	80	-8	-54081272	2	12	4269371714	-12	-1	3	-2	-6	-6	45	-0.4981	-5	20	309	70	7.0
0	-234	win	27	8	54081272	5	9	4269412592	13	1	-3	2	6	6	-46	0.0207	7	-20	-304	-70	7.0
0	234	lose	73	-8	-54081272	-5	-9	4269412592	-13	-1	3	-2	-6	-6	46	-0.0207	-7	20	304	70	-7.0
-15	-587	win	50	21	116053148	-2	-4	4269486811	-21	4	-20	-3	14	-28	-341	0.2044	-25	-20	-462	-1065	-3.0
15	587	lose	50	-21	-116053148	2	4	4269486811	21	-4	20	3	-14	28	341	-0.2044	25	20	462	1065	3.0
18	7	win	75	3	-18688100	-1	18	4269614877	18	-3	9	2	3	14	320	0.1273	20	-7	-106	0	8.5
-18	-7	lose	25	-3	18688100	1	-18	4269614877	-18	3	-9	-2	-3	-14	-320	-0.1273	-20	7	106	0	-8.5
-6	542	win	57	2	-86502996	2	-7	4269672291	-6	1	-3	0	-1	20	160	0.0793	-5	-5	-178	90	-2.5
6	-542	lose	43	-2	86502996	-2	7	4269672291	6	-1	3	0	1	-20	-160	-0.0793	5	5	178	-90	2.5
5	-542	win	38	-2	86502996	10	2	4269722321	5	-1	3	-1	1	-21	-181	0.4456	5	5	180	-90	6.0
-5	542	lose	62	2	-86502996	-10	-2	4269722321	-5	1	-3	1	-1	21	181	-0.4456	-5	-5	-180	90	-6.0
7	-542	win	44	-2	86502996	21	-1	4269780936	6	-1	4	0	1	-22	-181	-0.2118	6	6	176	-90	10.0
-7	542	lose	56	2	-86502996	-21	1	4269780936	-6	1	-4	0	-1	22	181	0.2118	-6	-6	-176	90	-10.0
8	-494	win	67	-1	85821759	-1	14	4269856327	17	0	1	2	3	-20	-89	-0.0122	21	1	108	0	6.5
-8	494	lose	33	1	-85821759	1	-14	4269856327	-17	0	-1	-2	-3	20	89	0.0122	-21	-1	-108	0	-6.5
9	-494	win	75	-1	85821759	12	5	4269907913	19	-1	2	3	3	-20	-86	-0.3367	22	0	89	0	8.5
-9	494	lose	25	1	-85821759	-12	-5	4269907913	-19	1	-2	-3	-3	20	86	0.3367	-22	0	-89	0	-8.5
-9	-232	win	23	-1	-58848354	-2	-5	4270074153	15	2	-9	-1	1	-12	-211	0.0055	20	-4	-44	0	-3.5
9	232	lose	77	1	58848354	2	5	4270074153	-15	-2	9	1	-1	12	211	-0.0055	-20	4	44	0	3.5
8	231	win	71	1	58848354	-8	6	4270247935	-16	-2	9	1	-1	11	206	-0.0991	-21	4	52	0	-1.0
-8	-231	lose	29	-1	-58848354	8	-6	4270247935	16	2	-9	-1	1	-11	-206	0.0991	21	-4	-52	0	1.0
8	458	win	50	-3	-187187210	-3	-7	4270831766	17	-1	5	4	-4	29	375	0.083	7	-5	177	150	-5.0
-8	-458	lose	50	3	187187210	3	7	4270831766	-17	1	-5	-4	4	-29	-375	-0.083	-7	5	-177	-150	5.0
9	458	win	67	-3	-187187210	-2	-1	4270892675	18	-1	7	4	-4	31	392	0.3483	9	-5	175	150	-1.5
-9	-458	lose	33	3	187187210	2	1	4270892675	-18	1	-7	-4	4	-31	-392	-0.3483	-9	5	-175	-150	1.5
-16	-16	win	50	-11	4252504	34	-20	4270959168	-16	0	3	-7	3	-13	-216	0.6023	-15	36	274	0	7.0
16	16	lose	50	11	-4252504	-34	20	4270959168	16	0	-3	7	-3	13	216	-0.6023	15	-36	-274	0	-7.0
-12	-16	win	67	-12	4252504	-7	37	4271014329	-12	0	2	-7	3	-16	-228	0.3276	-12	38	302	0	15.0
12	16	lose	33	12	-4252504	7	-37	4271014329	12	0	-2	7	-3	16	228	-0.3276	12	-38	-302	0	-15.0
-3	171	win	83	13	-17627091	-9	-16	4271026780	7	-2	10	-9	7	29	-7	0.4	-29	-28	-335	0	-12.5
3	-171	lose	17	-13	17627091	9	16	4271026780	-7	2	-10	9	-7	-29	7	-0.4	29	28	335	0	12.5
1	171	win	86	13	-17627091	22	2	4271066691	11	-3	13	-8	7	32	10	-0.1997	-18	-29	-334	0	12.0
-1	-171	lose	14	-13	17627091	-22	-2	4271066691	-11	3	-13	8	-7	-32	-10	0.1997	18	29	334	0	-12.0
3	171	win	88	13	-17627091	-3	30	4271116653	14	-3	15	-7	7	24	-88	-0.0854	-9	-28	-323	0	13.5
-3	-171	lose	12	-13	17627091	3	-30	4271116653	-14	3	-15	7	-7	-24	88	0.0854	9	28	323	0	-13.5
-15	-11	win	40	10	2495009	2	-19	4271226496	-15	1	3	1	0	2	660	0.1156	-8	-24	-310	0	-8.5
15	11	lose	60	-10	-2495009	-2	19	4271226496	15	-1	-3	-1	0	-2	-660	-0.1156	8	24	310	0	8.5
-11	-11	win	50	9	2495009	18	-12	4271351303	-11	1	2	0	0	0	677	-0.2115	-3	-19	-287	0	3.0
11	11	lose	50	-9	-2495009	-18	12	4271351303	11	-1	-2	0	0	0	-677	0.2115	3	19	287	0	-3.0
21	142	win	78	-2	-57169600	32	12	4271448519	19	-7	19	-2	2	-32	-916	-0.0272	21	26	340	0	22.0
-21	-142	lose	22	2	57169600	-32	-12	4271448519	-19	7	-19	2	-2	32	916	0.0272	-21	-26	-340	0	-22.0
13	-422	win	75	-2	136071234	22	9	4271563592	24	0	0	3	0	-18	-115	0.4949	30	-5	-4	0	15.5
-13	422	lose	25	2	-136071234	-22	-9	4271563592	-24	0	0	-3	0	18	115	-0.4949	-30	5	4	0	-15.5
21	142	win	73	-2	-57169600	-7	22	4271621843	18	-7	19	-2	2	-28	-841	0.1904	19	27	344	0	7.5
-21	-142	lose	27	2	57169600	7	-22	4271621843	-18	7	-19	2	-2	28	841	-0.1904	-19	-27	-344	0	-7.5
23	142	win	75	-2	-57169600	8	41	4271720707	20	-7	20	-1	2	-23	-771	0.2806	22	26	343	0	24.5
-23	-142	lose	25	2	57169600	-8	-41	4271720707	-20	7	-20	1	-2	23	771	-0.2806	-22	-26	-343	0	-24.5
13	-422	win	67	-2	136071234	36	25	4271732748	23	0	0	3	0	-19	-120	0.3301	28	-6	-7	0	30.5
-13	422	lose	33	2	-136071234	-36	-25	4271732748	-23	0	0	-3	0	19	120	-0.3301	-28	6	7	0	-30.5
14	-422	win	71	-2	136071234	15	21	4271842430	24	0	0	3	0	-20	-121	0.1315	30	-5	-3	0	18.0
-14	422	lose	29	2	-136071234	-15	-21	4271842430	-24	0	0	-3	0	20	121	-0.1315	-30	5	3	0	-18.0
-1	440	win	50	-14	-182934706	-6	-17	4271939160	8	-2	10	-3	-1	15	153	-0.1081	-2	30	448	150	-11.5
1	-440	lose	50	14	182934706	6	17	4271939160	-8	2	-10	3	1	-15	-153	0.1081	2	-30	-448	-150	11.5
0	440	win	67	-14	-182934706	23	16	4272078150	9	-2	12	-3	-1	12	147	0.4332	1	30	448	150	19.5
0	-440	lose	33	14	182934706	-23	-16	4272078150	-9	2	-12	3	1	-12	-147	-0.4332	-1	-30	-448	-150	-19.5
-3	-548	win	50	5	122915766	2	2	4272212398	-2	1	-6	-2	7	-28	-282	0.0577	-5	6	-201	-30	2.0
3	548	lose	50	-5	-122915766	-2	-2	4272212398	2	-1	6	2	-7	28	282	-0.0577	5	-6	201	30	-2.0
2	548	win	40	-5	-122915766	11	-23	4272381781	0	-1	5	2	-7	28	282	-0.2271	2	-8	192	30	-6.0
-2	-548	lose	60	5	122915766	-11	23	4272381781	0	1	-5	-2	7	-28	-282	0.2271	-2	8	-192	-30	6.0
-3	-548	win	50	5	122915766	-8	4	4272491217	-2	1	-6	-2	7	-30	-280	-0.1535	-4	8	-191	-30	-2.0
3	548	lose	50	-5	-122915766	8	-4	4272491217	2	-1	6	2	-7	30	280	0.1535	4	-8	191	30	2.0
6	455	win	75	-1	-187187210	-7	-7	4272834946	16	-2	7	3	-4	34	392	0.3639	7	-9	122	150	-7.0
-6	-455	lose	25	1	187187210	7	7	4272834946	-16	2	-7	-3	4	-34	-392	-0.3639	-7	9	-122	-150	7.0
14	587	win	33	-19	-116053148	3	35	4273132038	19	-4	18	3	-14	28	339	0.5196	23	22	458	1065	19.0
-14	-587	lose	67	19	116053148	-3	-35	4273132038	-19	4	-18	-3	14	-28	-339	-0.5196	-23	-22	-458	-1065	-19.0
15	587	win	50	-19	-116053148	14	44	4273199885	20	-4	19	3	-14	30	361	-0.4086	24	22	456	1065	29.0
-15	-587	lose	50	19	116053148	-14	-44	4273199885	-20	4	-19	-3	14	-30	-361	0.4086	-24	-22	-456	-1065	-29.0
22	-3	win	67	7	-2273859	20	57	4274248122	22	-4	8	6	-2	24	323	-0.0943	22	-42	-206	0	38.5
-22	3	lose	33	-7	2273859	-20	-57	4274248122	-22	4	-8	-6	2	-24	-323	0.0943	-22	42	206	0	-38.5
24	-3	win	75	7	-2273859	33	29	4274347284	24	-4	10	6	-2	25	338	0.0445	24	-43	-216	0	31.0
-24	3	lose	25	-7	2273859	-33	-29	4274347284	-24	4	-10	-6	2	-25	-338	-0.0445	-24	43	216	0	-31.0
-18	116	win	67	-3	-30168252	-12	-17	4276251548	-12	1	-1	-6	6	13	14	0.8518	-6	-9	-54	0	-14.5
18	-116	lose	33	3	30168252	12	17	4276251548	12	-1	1	6	-6	-13	-14	-0.8518	6	9	54	0	14.5
-18	116	win	75	-3	-30168252	-16	6	4276306739	-12	0	0	-6	6	15	72	0.7377	-5	-9	-60	0	-5.0
18	-116	lose	25	3	30168252	16	-6	4276306739	12	0	0	6	-6	-15	-72	-0.7377	5	9	60	0	5.0
9	-401	win	71	0	120741679	23	4	4276746887	23	-2	3	1	0	-14	-95	-0.0461	28	0	27	0	13.5
-9	401	lose	29	0	-120741679	-23	-4	4276746887	-23	2	-3	-1	0	14	95	0.0461	-28	0	-27	0	-13.5
16	-270	win	75	3	86069278	6	28	4276852843	11	-1	-1	3	2	-8	57	0.0732	19	-4	42	0	17.0
-16	270	lose	25	-3	-86069278	-6	-28	4276852843	-11	1	1	-3	-2	8	-57	-0.0732	-19	4	-42	0	-17.0
6	-476	win	50	-6	141854294	23	1	4276853207	16	-3	2	0	1	4	-90	-0.1291	20	-1	-37	0	12.0
-6	476	lose	50	6	-141854294	-23	-1	4276853207	-16	3	-2	0	-1	-4	90	0.1291	-20	1	37	0	-12.0
-12	71	win	50	3	-65118443	6	18	4277739190	-14	7	-22	-2	-3	15	315	0.03	-14	29	348	0	12.0
12	-71	lose	50	-3	65118443	-6	-18	4277739190	14	-7	22	2	3	-15	-315	-0.03	14	-29	-348	0	-12.0
-4	580	win	58	2	-195235872	-16	-6	4278233382	6	0	1	0	2	27	201	0.2729	6	-4	-162	0	-11.0
4	-580	lose	42	-2	195235872	16	6	4278233382	-6	0	-1	0	-2	-27	-201	-0.2729	-6	4	162	0	11.0
9	-34	win	25	0	5702722	36	14	4278233346	9	-7	25	-2	-2	0	-85	-0.1853	8	-25	-352	-90	25.0
-9	34	lose	75	0	-5702722	-36	-14	4278233346	-9	7	-25	2	2	0	85	0.1853	-8	25	352	90	-25.0
11	-34	win	40	0	5702722	37	13	4278333701	11	-7	25	-2	-2	1	-71	-0.1213	11	-28	-379	-90	25.0
-11	34	lose	60	0	-5702722	-37	-13	4278333701	-11	7	-25	2	2	-1	71	0.1213	-11	28	379	90	-25.0
3	-580	win	38	-2	195235872	9	6	4278343608	-7	0	-2	0	-2	-28	-216	-0.4022	-7	4	163	0	7.5
-3	580	lose	62	2	-195235872	-9	-6	4278343608	7	0	2	0	2	28	216	0.4022	7	-4	-163	0	-7.5
13	-34	win	50	0	5702722	-3	26	4278392757	13	-8	25	-2	-2	3	-56	-0.0374	13	-31	-409	-90	11.5
-13	34	lose	50	0	-5702722	3	-26	4278392757	-13	8	-25	2	2	-3	56	0.0374	-13	31	409	90	-11.5
-4	580	win	57	2	-195235872	-6	17	4278392059	5	0	1	0	2	27	213	0.181	6	-3	-147	0	5.5
4	-580	lose	43	-2	195235872	6	-17	4278392059	-5	0	-1	0	-2	-27	-213	-0.181	-6	3	147	0	-5.5
3	-580	win	40	-2	195235872	17	8	4278447222	-7	0	-1	0	-2	-28	-218	-0.2193	-7	4	147	0	12.5
-3	580	lose	60	2	-195235872	-17	-8	4278447222	7	0	1	0	2	28	218	0.2193	7	-4	-147	0	-12.5
-1	-57	win	50	-4	5783060	-4	-1	4278508756	-1	-3	7	-2	1	23	51	-0.0087	-4	-6	-112	0	-2.5
1	57	lose	50	4	-5783060	4	1	4278508756	1	3	-7	2	-1	-23	-51	0.0087	4	6	112	0	2.5
0	-57	win	67	-4	5783060	12	-8	4278575754	0	-4	9	-1	1	24	56	-0.4247	-2	-8	-121	0	2.0
0	57	lose	33	4	-5783060	-12	8	4278575754	0	4	-9	1	-1	-24	-56	0.4247	2	8	121	0	-2.0
-16	-25	win	40	-4	80338	-36	-35	4278816008	-16	5	-18	0	3	21	97	0.2411	-18	28	345	90	-35.5
16	25	lose	60	4	-80338	36	35	4278816008	16	-5	18	0	-3	-21	-97	-0.2411	18	-28	-345	-90	35.5
2	69	win	44	1	-15204387	5	6	4279556643	7	-1	2	-2	8	-5	-194	0.3157	22	-12	-186	0	5.5
-2	-69	lose	56	-1	15204387	-5	-6	4279556643	-7	1	-2	2	-8	5	194	-0.3157	-22	12	186	0	-5.5
-4	-69	win	50	-1	15204387	-10	-18	4279619843	-9	1	-2	2	-8	4	184	-0.2744	-24	12	187	0	-14.0
4	69	lose	50	1	-15204387	10	18	4279619843	9	-1	2	-2	8	-4	-184	0.2744	24	-12	-187	0	14.0
-2	-69	win	55	-1	15204387	-3	-13	4279683485	-7	1	-1	2	-8	4	183	0.2109	-21	13	189	0	-8.0
2	69	lose	45	1	-15204387	3	13	4279683485	7	-1	1	-2	8	-4	-183	-0.2109	21	-13	-189	0	8.0
1	88	win	75	3	-5767018	-23	3	4280026068	1	4	-5	3	-1	8	251	-0.0891	0	19	191	75	-10.0
-1	-88	lose	25	-3	5767018	23	-3	4280026068	-1	-4	5	-3	1	-8	-251	0.0891	0	-19	-191	-75	10.0
5	-21	win	58	-2	15329555	9	-5	4280062478	-2	1	-4	1	0	-3	-27	0.3477	0	-4	-25	0	2.0
-5	21	lose	42	2	-15329555	-9	5	4280062478	2	-1	4	-1	0	3	27	-0.3477	0	4	25	0	-2.0
-1	576	win	56	2	-195235872	-9	-7	4280054038	8	0	1	1	2	29	221	0.056	9	-3	-136	0	-8.0
1	-576	lose	44	-2	195235872	9	7	4280054038	-8	0	-1	-1	-2	-29	-221	-0.056	-9	3	136	0	8.0
3	88	win	80	3	-5767018	-15	9	4280082689	3	4	-2	3	-1	4	239	0.1242	3	20	191	75	-3.0
-3	-88	lose	20	-3	5767018	15	-9	4280082689	-3	-4	2	-3	1	-4	-239	-0.1242	-3	-20	-191	-75	3.0
0	635	win	67	6	-201018932	-11	17	4280241046	10	3	-4	2	1	6	198	0.0309	12	8	3	0	3.0
0	-635	lose	33	-6	201018932	11	-17	4280241046	-10	-3	4	-2	-1	-6	-198	-0.0309	-12	-8	-3	0	-3.0
2	635	win	67	6	-201018932	-1	-2	4280678027	12	3	-1	3	1	13	274	0.0865	14	9	32	0	-1.5
-2	-635	lose	33	-6	201018932	1	2	4280678027	-12	-3	1	-3	-1	-13	-274	-0.0865	-14	-9	-32	0	1.5
6	167	win	80	0	-74376299	10	11	4282867093	-5	-3	10	0	1	12	122	0.0436	3	6	26	0	10.5
-6	-167	lose	20	0	74376299	-10	-11	4282867093	5	3	-10	0	-1	-12	-122	-0.0436	-3	-6	-26	0	-10.5
9	374	win	60	-9	-55979999	15	17	4282932250	11	1	8	3	7	20	275	0.2258	10	8	83	0	16.0
-9	-374	lose	40	9	55979999	-15	-17	4282932250	-11	-1	-8	-3	-7	-20	-275	-0.2258	-10	-8	-83	0	-16.0
6	167	win	81	0	-74376299	-10	-2	4282960633	-4	-3	10	0	1	12	125	-0.2128	4	6	24	0	-6.0
-6	-167	lose	19	0	74376299	10	2	4282960633	4	3	-10	0	-1	-12	-125	0.2128	-4	-6	-24	0	6.0
11	41	win	50	8	-26301406	13	25	4283176591	6	-3	9	2	1	6	243	0.7908	-1	8	114	0	19.0
-11	-41	lose	50	-8	26301406	-13	-25	4283176591	-6	3	-9	-2	-1	-6	-243	-0.7908	1	-8	-114	0	-19.0
-9	34	win	60	4	-37792323	-8	-10	4283392939	-1	3	-6	-1	3	-3	127	0.2791	1	-1	-77	0	-9.0
9	-34	lose	40	-4	37792323	8	10	4283392939	1	-3	6	1	-3	3	-127	-0.2791	-1	1	77	0	9.0
-18	-514	win	38	1	-32909125	-15	-19	4284671687	-9	3	-14	-3	-2	-18	-258	0.1004	-14	3	31	-1395	-17.0
18	514	lose	62	-1	32909125	15	19	4284671687	9	-3	14	3	2	18	258	-0.1004	14	-3	-31	1395	17.0
18	514	win	56	-1	32909125	22	15	4284748258	9	-3	13	3	2	18	255	0.3534	13	-3	-22	1395	18.5
-18	-514	lose	44	1	-32909125	-22	-15	4284748258	-9	3	-13	-3	-2	-18	-255	-0.3534	-13	3	22	-1395	-18.5
1	127	win	58	3	34238683	-5	10	4284792150	13	0	0	1	-1	7	97	0.484	15	-4	-115	90	2.5
-1	-127	lose	42	-3	-34238683	5	-10	4284792150	-13	0	0	-1	1	-7	-97	-0.484	-15	4	115	-90	-2.5
18	514	win	60	-1	32909125	18	19	4284856342	9	-3	13	3	2	18	252	0.2058	14	-3	-21	1395	18.5
-18	-514	lose	40	1	-32909125	-18	-19	4284856342	-9	3	-13	-3	-2	-18	-252	-0.2058	-14	3	21	-1395	-18.5
1	127	win	60	3	34238683	3	0	4284887528	14	0	0	1	-1	6	97	0.0645	17	-4	-114	90	1.5
-1	-127	lose	40	-3	-34238683	-3	0	4284887528	-14	0	0	-1	1	-6	-97	-0.0645	-17	4	114	-90	-1.5
1	-109	win	44	1	-33225409	2	0	4285297797	7	0	-3	0	-1	2	17	-0.1581	3	-4	-101	-1395	1.0
-1	109	lose	56	-1	33225409	-2	0	4285297797	-7	0	3	0	1	-2	-17	0.1581	-3	4	101	1395	-1.0
4	110	win	50	5	-34827763	-4	-4	4285304161	4	5	-7	4	2	-3	50	0.0082	11	12	24	0	-4.0
-4	-110	lose	50	-5	34827763	4	4	4285304161	-4	-5	7	-4	-2	3	-50	-0.0082	-11	-12	-24	0	4.0
1	-109	win	45	1	-33225409	-2	-1	4285436340	8	0	-3	0	-1	1	17	-0.1414	5	-4	-101	-1395	-1.5
-1	109	lose	55	-1	33225409	2	1	4285436340	-8	0	3	0	1	-1	-17	0.1414	-5	4	101	1395	1.5
14	-21	win	67	1	15576854	35	16	4285536685	13	-1	3	3	6	31	331	0.28	12	-5	-95	0	25.5
-14	21	lose	33	-1	-15576854	-35	-16	4285536685	-13	1	-3	-3	-6	-31	-331	-0.28	-12	5	95	0	-25.5
3	75	win	33	2	-26722211	-12	-5	4285535183	3	4	-3	6	2	-11	-154	0.2626	0	24	174	0	-8.5
-3	-75	lose	67	-2	26722211	12	5	4285535183	-3	-4	3	-6	-2	11	154	-0.2626	0	-24	-174	0	8.5
-21	-528	win	21	1	-53920986	-24	-30	4287311961	4	3	-13	-3	4	-18	-265	0.2018	1	-2	-79	-815	-27.0
21	528	lose	79	-1	53920986	24	30	4287311961	-4	-3	13	3	-4	18	265	-0.2018	-1	2	79	815	27.0
-5	469	win	56	2	-57458293	-2	-10	4287408602	-5	-1	1	-1	-4	6	113	0.0191	-11	-1	54	90	-6.0
5	-469	lose	44	-2	57458293	2	10	4287408602	5	1	-1	1	4	-6	-113	-0.0191	11	1	-54	-90	6.0
18	514	win	64	-1	32909125	14	13	4287485643	8	-3	13	3	2	17	247	-0.1326	13	-3	-18	1395	13.5
-18	-514	lose	36	1	-32909125	-14	-13	4287485643	-8	3	-13	-3	-2	-17	-247	0.1326	-13	3	18	-1395	-13.5
4	-469	win	40	-2	57458293	-7	9	4287496829	3	1	-2	1	4	-7	-123	0.2386	9	1	-53	-90	1.0
-4	469	lose	60	2	-57458293	7	-9	4287496829	-3	-1	2	-1	-4	7	123	-0.2386	-9	-1	53	90	-1.0
